,date,factor,coef,t_stat,p_value,R_squared,Adj_R_squared,n_obs
1285,1992-04-01,beta,0.020282046013416925,1.2899566069861268,0.1970657247706067,0.007473428581583619,0.0033550610653246826,727
1286,1992-04-01,market_equity,-0.00643201207105464,-1.1212200724410284,0.26219419769469465,0.007473428581583619,0.0033550610653246826,727
1287,1992-04-01,BM,-0.006643496081854636,-0.36921310617616837,0.711968887642388,0.007473428581583619,0.0033550610653246826,727
1288,1992-05-01,const,0.27103395936301233,0.916957157087887,0.3591650908718734,0.014160425814770394,0.010217067518029421,754
1289,1992-05-01,beta,0.012567057387092757,0.15662214155891244,0.8755426514657281,0.014160425814770394,0.010217067518029421,754
1290,1992-05-01,market_equity,-0.01861093063375078,-0.8920694166625927,0.37235572629878333,0.014160425814770394,0.010217067518029421,754
1291,1992-05-01,BM,0.0951459094349385,1.5281274336006463,0.12648090135484166,0.014160425814770394,0.010217067518029421,754
1292,1992-06-01,const,3.461822656457131,1.0228021399677223,0.3064014060285022,0.006138980634021851,0.0020824050447728615,739
1293,1992-06-01,beta,-0.386058165023273,-0.946177742562364,0.3440579365119112,0.006138980634021851,0.0020824050447728615,739
1294,1992-06-01,market_equity,-0.15922285115292156,-1.0184333240842318,0.308472072268443,0.006138980634021851,0.0020824050447728615,739
1295,1992-06-01,BM,-0.29821446003167323,-1.0205673732473604,0.30745945395597263,0.006138980634021851,0.0020824050447728615,739
1296,1992-07-01,const,0.05575961515766084,0.8032475256968173,0.4218316809966207,0.0338955266999178,0.02899972700414033,596
1297,1992-07-01,beta,-0.024911570166177635,-2.4118005377617595,0.015873963095370616,0.0338955266999178,0.02899972700414033,596
1298,1992-07-01,market_equity,-0.0028470581667110516,-0.7342931844625967,0.4627700708558017,0.0338955266999178,0.02899972700414033,596
1299,1992-07-01,BM,-0.021947928024114435,-1.7560585366062902,0.07907841399556764,0.0338955266999178,0.02899972700414033,596
1300,1992-08-01,const,0.0785747471811678,1.119489498448719,0.26293136853952326,0.005141716275238073,0.0012042824346388814,762
1301,1992-08-01,beta,-0.009522221691125451,-0.795713300850334,0.4261986941276622,0.005141716275238073,0.0012042824346388814,762
1302,1992-08-01,market_equity,-0.0016683235425006488,-0.43347755425591844,0.6646678691507484,0.005141716275238073,0.0012042824346388814,762
