date,hml_return,value_return,growth_return,formation_year,cumulative_hml
1997-01-31,-0.016218919751321753,0.04795080915874636,0.06416972891006811,1996,5.24267746279736
1997-02-28,0.04114309139982297,0.016081669829435548,-0.02506142157038742,1996,5.499520512228846
1997-03-31,0.035032311706908036,-0.03503251646156314,-0.07006482816847118,1996,5.72721374075869
1997-04-30,0.006591037161649521,-4.296827213810979e-05,-0.006634005433787631,1996,5.77155305651839
1997-05-31,-0.04222558844480663,0.07011188828377798,0.11233747672858461,1996,5.485620244021672
1997-06-30,0.02034135398335872,0.05099880521445595,0.030657451231097227,1996,5.617546541206955
1997-07-31,0.012132446504586239,0.06873940005410958,0.056606953549523345,1997,5.697833570609758
1997-08-31,-0.005723889648442082,0.010087821242788333,0.015811710891230416,1997,5.659495910367957
1997-09-30,0.004501204536583064,0.07533199135297186,0.0708307868163888,1997,5.689471663571061
1997-10-31,0.04275844393847441,-0.005878324820268838,-0.048636768758743246,1997,5.9755030626758785
1997-11-30,0.04197277329682443,0.01836177658571293,-0.0236109967111115,1997,6.268284271356878
1997-12-31,0.05690498923287653,0.02107665613300569,-0.03582833309987084,1997,6.681885909559927
1998-01-31,-0.02673518871519267,-0.00968572280594552,0.01704946590924715,1997,6.476509240079263
1998-02-28,-0.00636975052142244,0.06995629355321178,0.07632604407463423,1997,6.428885741448849
1998-03-31,0.015447672540034325,0.0574377994591686,0.04199012691913427,1997,6.543644735720081
1998-04-30,-0.0030104597498069076,0.02026283433950844,0.023273294089315347,1997,6.520934896876352
1998-05-31,0.029528579415050785,-0.024919461732837593,-0.05444804114788838,1997,6.743017420254192
1998-06-30,0.010246211179908912,-0.005695319961261145,-0.015941531141170057,1997,6.82235401191183
1998-07-31,0.022785487368288643,-0.04214292085771659,-0.06492840822600524,1998,7.000590160440529
1998-08-31,0.076250850071789,-0.14131259445700164,-0.21756344452879064,1998,7.61064196125011
1998-09-30,-0.044188018932939645,0.03671341624512004,0.08090143517805969,1998,7.230154751241626
1998-10-31,-0.05151526557587677,0.020306567858952296,0.07182183343482906,1998,6.806176143500849
1998-11-30,-0.016508222440086602,0.06196600723929576,0.07847422967938236,1998,6.6773100513174395
1998-12-31,-0.036686325622313776,0.019394727075531217,0.056081052697844996,1998,6.395657754871346
1999-01-31,-0.049017841534942416,0.014755958920736213,0.06377380045567863,1998,6.033138574996395
1999-02-28,0.02596735472228535,-0.029025726055957757,-0.05499308077824311,1998,6.215770579184315
1999-03-31,-0.01320772674953771,-0.011111979651550684,0.002095747097987025,1998,6.120466653087095
1999-04-30,0.002977398403622905,0.08200444241258464,0.07902704400896174,1998,6.141667119133047
1999-05-31,0.0029459007694195988,0.03470862250448188,0.03176272173506228,1998,6.162705761794241
1999-06-30,-0.020845637446867005,0.030410110826770597,0.0512557482736376,1998,6.013394594345293
1999-07-31,0.00998297071213412,0.0012577786365880767,-0.008725192075546043,1999,6.083409107173282
1999-08-31,0.00021478361458325546,-0.031948072562761554,-0.03216285617734481,1999,6.084930507384892
1999-09-30,-0.015886411395343324,-0.02735421792212032,-0.011467806526776998,1999,5.9723763866371575
1999-10-31,0.002699875654213528,0.010008302957749505,0.007308427303535977,1999,5.991200935895453
1999-11-30,-0.07614428700156582,0.039582995176688854,0.11572728217825468,1999,5.458860925347014
1999-12-31,-0.07071275497579205,0.04609045160304307,0.11680320657883513,1999,5.002137075310233
2000-01-31,-0.026614790243834837,0.013344836616158613,0.03995962685999345,1999,4.842391456036107
2000-02-29,-0.11680618582712828,0.04269642133063699,0.15950260715776526,1999,4.159963993947526
2000-03-31,0.0473217428542589,0.06758725902373643,0.020265516169477523,1999,4.404142483206346
2000-04-30,0.05242110435362835,-0.029721404431971264,-0.08214250878559962,1999,4.687433600260383
2000-05-31,0.03430617984329068,-0.018523946284594202,-0.05283012612788488,1999,4.88254772019769
2000-06-30,-0.07107658741377568,0.007707845936096889,0.07878443334987256,1999,4.464436302947352
2000-07-31,0.024964064739763626,-0.009805312306713406,-0.034769377046477035,2000,4.600850844580443
2000-08-31,0.009267052051527738,0.09177601474902569,0.08250896269749795,2000,4.652754220890013
2000-09-30,0.02010757388717637,-0.02163954941898437,-0.04174712330616074,2000,4.766417394052606
2000-10-31,0.0005140369866192748,-0.04611969522239755,-0.04663373220901682,2000,4.769381545873434
2000-11-30,0.02827346747155264,-0.10558615777174261,-0.13385962524329525,2000,4.932501967341662
2000-12-31,0.05722220017146967,0.046600540914784716,-0.01062165925668496,2000,5.271972782434525
2001-01-31,-0.08985606998933926,0.16233019961279366,0.2521862696021329,2000,4.708397957124857
2001-02-28,0.04926198503771184,-0.05080678907469552,-0.10006877411240736,2000,4.989604971878047
2001-03-31,0.05629761788689934,-0.03724099811505392,-0.09353861600195326,2000,5.326805463878309
2001-04-30,-0.03046858017212166,0.08705358335733028,0.11752216352945194,2000,5.1340366843687155
