permno,duration,end_year,start_year
77292,1,2018,2017
79507,3,2018,2011
79145,12,2018,2003
79783,3,2018,1997
77441,1,2018,1999
79842,1,2018,1996
79516,2,2018,2016
79807,3,2018,1999
79529,2,2018,2010
79083,1,2018,1996
79933,2,2018,1998
79130,2,2018,1998
79308,1,2018,1999
79008,6,2018,1999
79467,4,2018,2006
79288,2,2018,1997
80076,2,2018,1999
78766,3,2018,1997
79160,3,2018,1997
79009,2,2018,1999
77876,3,2018,1999
79846,13,2018,1997
79425,1,2018,1999
79624,2,2018,1998
77025,4,2018,1996
79025,1,2018,2017
79263,4,2018,1998
79156,7,2018,1998
79022,2,2018,2015
79935,9,2018,1998
79364,7,2018,1997
78841,4,2018,2005
80063,4,2018,1999
79077,3,2018,1999
77339,1,2018,2005
79024,2,2018,1998
79827,2,2018,2000
79366,2,2018,2005
79483,1,2018,1997
79429,1,2018,1998
79943,1,2018,1998
79836,2,2018,2002
77227,1,2018,1997
79801,1,2018,1999
79958,5,2018,1998
79519,4,2018,2010
79729,2,2018,1997
79502,11,2018,2000
79829,1,2018,1998
78743,2,2018,2002
78775,3,2018,2005
79376,5,2018,1997
79257,2,2018,1999
79123,5,2018,1998
76692,1,2018,1999
79607,3,2018,2007
78064,1,2018,1996
79994,1,2018,2009
79065,4,2018,2013
78868,1,2018,2007
79666,4,2018,2009
76448,2,2018,2004
78963,1,2018,2010
77892,3,2018,2000
79800,1,2018,1999
79108,9,2018,2004
79078,4,2018,1998
79148,3,2018,2004
76481,1,2018,2000
79670,3,2018,1999
76149,1,2018,2015
77854,2,2018,2001
76670,11,2018,1996
80296,1,2018,1996
77165,21,2018,1996
80735,2,2018,1996
80228,2,2018,1996
17337,4,2018,1996
79017,2,2018,1996
80544,9,2018,1996
81093,3,2018,1996
78078,2,2018,1996
80551,1,2018,1996
79296,3,2018,1996
80765,3,2018,1996
78645,6,2018,1996
80950,3,2018,1996
78120,1,2018,2001
76790,4,2018,1996
79423,4,2018,1996
76687,9,2018,1996
80978,3,2018,1996
79011,1,2018,1996
80989,3,2018,1996
79909,20,2018,1996
79118,1,2018,2004
79278,1,2018,1996
79866,16,2018,1996
79736,1,2018,1996
81135,5,2018,1996
79201,6,2018,1996
80604,1,2018,1996
79312,2,2018,1996
80672,1,2018,1996
80977,2,2018,1996
80665,2,2018,1996
80354,3,2018,1996
80073,2,2018,2001
79900,2,2018,1996
80817,4,2018,1996
80456,1,2018,1996
81081,7,2018,1996
80104,1,2018,2000
79951,4,2018,1996
80537,3,2018,2004
78860,2,2018,1996
79620,2,2018,1996
79946,3,2018,1996
80098,8,2018,1996
80340,3,2018,1996
76756,3,2018,1996
80124,3,2018,1996
80739,4,2018,1996
80164,4,2018,1996
78152,1,2018,1996
80971,19,2018,1996
78150,4,2018,1996
79327,9,2018,1996
80438,7,2018,1996
79492,4,2018,1996
80549,8,2018,1996
80830,2,2018,1996
80436,1,2018,1996
78887,1,2018,1996
79576,1,2018,1996
79697,3,2018,1996
80509,1,2018,1996
80804,3,2018,2010
79858,3,2018,1996
80756,9,2018,1996
80620,3,2018,1996
80245,10,2018,2000
80642,2,2018,1996
80556,3,2018,1996
79181,7,2018,1996
79793,2,2018,1996
79007,19,2018,1996
80826,1,2018,1996
78744,1,2018,1996
80193,19,2018,1996
80061,1,2018,1996
80309,13,2018,1996
80319,1,2018,1996
76844,4,2018,1996
79615,6,2018,1996
78956,7,2018,1996
80650,3,2018,1996
81182,8,2018,2008
80923,3,2018,1996
79639,1,2018,1996
77200,6,2018,1996
77719,5,2018,1996
80715,2,2018,1996
80667,5,2018,1996
78054,4,2018,2011
79307,18,2018,1996
80199,4,2018,1996
76738,3,2018,1996
80579,2,2018,2006
79707,5,2018,1996
79111,1,2018,1998
79798,1,2018,1996
80323,3,2018,1996
79684,3,2018,1996
11510,14,2018,1996
77285,1,2018,1996
76900,4,2018,1996
78985,16,2018,1996
79527,1,2018,1996
79833,1,2018,1996
79861,5,2018,1996
77438,5,2018,1996
79091,3,2018,1996
77351,4,2018,1996
78846,7,2018,1996
77343,3,2018,1996
79498,1,2018,1996
80732,3,2018,1996
76582,9,2018,1996
78994,1,2018,1996
80348,9,2018,1996
76618,1,2018,1996
76075,2,2018,1996
80920,1,2018,1996
79997,4,2018,1996
79948,4,2018,1996
79814,2,2018,1996
79990,4,2018,1996
79679,3,2018,1996
78068,11,2018,1996
80370,5,2018,1996
80502,1,2018,1996
11525,1,2018,1996
80927,3,2018,1996
81108,2,2018,1996
77867,2,2018,1996
80450,2,2018,1996
80285,3,2018,1996
80930,1,2018,1996
77409,4,2018,1996
77341,1,2018,1996
79999,4,2018,1996
77465,7,2018,1996
80110,3,2018,1996
79985,1,2018,1996
80547,1,2018,1996
79857,9,2018,2009
80558,3,2018,1996
80529,1,2018,1996
78877,9,2018,2006
79399,8,2018,2006
78906,2,2018,2001
79115,1,2018,1996
81160,3,2018,1996
80404,8,2018,1996
79378,2,2018,1996
77203,2,2018,1996
76052,20,2018,1996
80854,5,2018,1996
79252,9,2018,1996
81073,14,2018,1996
81011,5,2018,1996
76135,6,2018,1996
80375,21,2018,1996
79735,1,2018,1996
75309,2,2018,1996
81165,7,2018,2010
80366,2,2018,1996
78873,3,2018,1996
76200,4,2018,1996
80573,9,2018,1996
79812,2,2018,1996
80210,2,2018,1996
76623,11,2018,1996
78978,1,2018,1996
77713,6,2018,1996
79153,7,2018,1996
78207,1,2018,1996
80962,1,2018,2005
79797,9,2018,1996
80057,1,2018,1996
80252,1,2018,2004
78950,13,2018,2000
80317,2,2018,1997
79962,3,2018,2000
80969,16,2018,1999
80362,5,2018,2012
81176,1,2018,1999
79873,1,2018,2000
80535,1,2018,1997
80955,16,2018,1999
81186,1,2018,2000
80951,9,2018,2002
76664,1,2018,2001
80344,2,2018,1998
80658,2,2018,2006
80314,1,2018,1998
79006,1,2018,2017
79444,9,2018,2005
76622,5,2018,1999
80413,3,2018,1998
79271,1,2018,1998
77581,1,2018,2001
81028,3,2018,2007
78812,2,2018,1999
79628,6,2018,1999
80565,1,2018,1998
77259,13,2018,2001
79683,2,2018,2003
78780,1,2018,2002
78836,6,2018,1998
80810,1,2018,2000
80943,4,2018,2009
80332,2,2018,1998
78001,9,2018,2000
79791,9,2018,2001
80256,1,2018,1998
80165,5,2018,2004
79950,4,2018,2002
81184,17,2018,2000
78043,2,2018,1999
80236,10,2018,2006
81151,1,2018,1998
76214,1,2018,2007
78062,4,2018,2011
80313,3,2018,2000
80610,1,2018,1999
80572,1,2018,1999
80420,1,2018,2001
80820,5,2018,2006
80828,12,2018,2002
77710,4,2018,1997
79758,2,2018,2010
80628,3,2018,1999
80305,1,2018,1998
80378,8,2018,2000
76405,5,2018,1999
80235,2,2018,1999
80843,2,2018,1999
80242,7,2018,1999
80736,2,2018,1998
80912,7,2018,2000
80634,2,2018,2005
80255,2,2018,1999
81145,3,2018,1998
80302,2,2018,1998
80952,2,2018,1998
80796,4,2018,2001
81169,1,2018,1998
79580,5,2018,2007
79847,2,2018,2008
79929,1,2018,1998
80334,1,2018,2002
80774,1,2018,2002
81106,1,2018,1999
81078,8,2018,1997
79677,4,2018,1998
80299,1,2018,1997
80528,5,2018,2004
80433,1,2018,2001
80833,4,2018,2005
80991,1,2018,1998
79808,1,2018,2004
80580,1,2018,1999
79247,8,2018,2001
76671,1,2018,2010
81534,3,2018,1997
80617,1,2018,1997
78913,1,2018,1997
81492,2,2018,1997
80661,1,2018,1997
81158,1,2018,1997
77900,9,2018,2007
82286,3,2018,1997
79711,2,2018,1997
76840,3,2018,1997
81711,3,2018,1997
79945,2,2018,1997
80618,2,2018,1997
78777,1,2018,1997
80138,2,2018,1997
79168,5,2018,1997
79689,2,2018,2010
81475,6,2018,1997
81558,10,2018,1997
81009,2,2018,1997
80444,5,2018,1997
81203,3,2018,1997
78021,1,2018,1997
82283,1,2018,1997
79414,5,2018,1997
79183,7,2018,1997
81048,5,2018,1997
79880,1,2018,1997
81210,2,2018,1997
80827,4,2018,1997
80974,3,2018,1997
78826,3,2018,1997
77334,9,2018,1997
79495,1,2018,1997
76609,4,2018,1997
80325,6,2018,1997
80555,2,2018,1997
80358,5,2018,1997
81504,2,2018,1997
81118,1,2018,1997
79251,7,2018,1997
80027,2,2018,1997
77495,7,2018,1997
80290,9,2018,1997
79096,2,2018,1997
80571,4,2018,2002
80967,1,2018,1997
81086,3,2018,1997
80157,1,2018,1997
82264,1,2018,2000
80512,8,2018,1997
81762,6,2018,1997
12178,4,2018,1997
81893,6,2018,1997
79819,5,2018,1997
81587,1,2018,1997
78102,4,2018,1997
81512,1,2018,1997
78751,10,2018,1997
77170,1,2018,1997
80985,2,2018,1997
80382,6,2018,1997
80294,17,2018,1997
79742,5,2018,1997
79093,4,2018,1997
81784,14,2018,1997
85965,6,2018,1997
79335,5,2018,1997
81620,21,2018,1997
81626,8,2018,1997
76626,4,2018,1997
82196,6,2018,1997
80462,1,2018,1997
78892,7,2018,1997
80581,3,2018,1997
76146,3,2018,1997
81864,1,2018,1997
78908,19,2018,1997
79037,1,2018,2011
81255,3,2018,1997
79479,2,2018,1997
80134,2,2018,1997
79084,1,2018,1997
79875,4,2018,1997
80926,4,2018,2013
79246,2,2018,1997
79860,9,2018,1997
81554,1,2018,1997
81591,2,2018,1997
77820,2,2018,1997
80184,2,2018,1997
76207,13,2018,1997
81851,9,2018,1997
82242,12,2018,1997
81563,3,2018,1997
82770,1,2018,1997
80159,13,2018,1997
82683,11,2018,1997
77984,9,2018,1997
81134,11,2018,2006
75950,3,2018,1997
77263,4,2018,2003
79721,3,2018,2002
80049,9,2018,2004
77481,3,2018,1997
78119,2,2018,1997
77903,1,2018,1997
82266,1,2018,1997
80600,5,2018,1997
79673,1,2018,1997
80534,15,2018,1997
80434,11,2018,1997
82544,1,2018,2004
79613,6,2018,1997
79310,4,2018,1997
82184,2,2018,2001
67491,5,2018,1997
80374,1,2018,1997
79902,4,2018,1997
78050,19,2018,1997
81889,5,2018,2006
80679,9,2018,2003
82247,1,2018,1998
82751,4,2018,1999
82191,2,2018,1999
81202,1,2018,2002
82536,6,2018,2000
82300,2,2018,2002
82492,2,2018,2000
82275,1,2018,1998
81252,2,2018,1999
81209,1,2018,2000
82287,2,2018,2010
81715,2,2018,1998
82285,2,2018,2006
81701,4,2018,1998
82588,2,2018,2000
81618,2,2018,1998
82618,2,2018,2009
82281,2,2018,2013
81256,16,2018,1998
81597,2,2018,1998
80778,3,2018,2002
77488,9,2018,2004
82672,7,2018,2000
82157,1,2018,2003
80853,3,2018,1999
81289,1,2018,2002
79069,1,2018,2006
78891,2,2018,1999
80372,1,2018,2000
82258,1,2018,1999
78998,2,2018,1998
77171,2,2018,2008
82250,2,2018,1999
81128,1,2018,2016
80614,1,2018,2003
81099,1,2018,1998
82155,7,2018,2001
81283,3,2018,1999
82619,6,2018,2004
81472,11,2018,2006
82218,3,2018,1999
82744,1,2018,1998
80243,4,2018,2000
82723,1,2018,1998
81895,1,2018,1998
82754,1,2018,1998
81550,1,2018,1999
82667,2,2018,1998
82762,10,2018,2007
81670,5,2018,2001
81595,2,2018,1999
81288,4,2018,2000
82569,1,2018,1998
81689,2,2018,2001
81275,5,2018,2000
82549,1,2018,2004
82234,10,2018,2006
80257,1,2018,2008
82766,4,2018,2002
82765,1,2018,1999
81537,1,2018,2001
81885,4,2018,2000
82482,3,2018,1999
82669,1,2018,2002
81581,2,2018,2000
81665,13,2018,2001
81138,1,2018,2017
82488,4,2018,2004
82745,1,2018,1999
82195,1,2018,1999
80670,2,2018,2009
81650,2,2018,2002
81721,1,2018,2006
76359,1,2018,2009
82557,2,2018,2002
82526,2,2018,2016
82695,2,2018,2000
80559,1,2018,2009
81774,2,2018,2016
81205,1,2018,1999
80023,4,2018,2005
80135,8,2018,2004
37381,10,2018,2008
81682,2,2018,2002
81264,1,2018,2001
83609,2,2018,1998
82563,1,2018,1998
83663,4,2018,1998
81605,5,2018,1998
84206,16,2018,1998
83857,2,2018,1998
83871,1,2018,1998
82834,4,2018,1998
81493,2,2018,1998
12275,4,2018,1998
84168,18,2018,1998
81588,20,2018,1998
83514,4,2018,1998
84252,3,2018,1998
82527,1,2018,1998
81676,7,2018,1998
81858,1,2018,1998
77677,4,2018,1998
80624,4,2018,1998
83512,2,2018,1998
80669,7,2018,1998
83878,1,2018,1998
83173,1,2018,1998
81267,1,2018,1998
82710,11,2018,1998
83469,14,2018,1998
82171,6,2018,2012
83372,2,2018,1998
82490,1,2018,1998
79405,1,2018,1998
81013,1,2018,2014
83739,3,2018,1998
84548,3,2018,1998
83387,19,2018,1998
81640,5,2018,1998
81076,2,2018,1998
83322,5,2018,1998
84200,5,2018,1998
80738,3,2018,1998
83860,2,2018,1998
79621,1,2018,1998
83112,14,2018,1998
84179,5,2018,1998
84361,2,2018,1998
81583,1,2018,1998
83594,3,2018,1998
83109,5,2018,1998
82499,7,2018,1998
82524,1,2018,1998
83537,2,2018,1998
82514,3,2018,1998
83606,1,2018,1998
79198,12,2018,1998
80154,3,2018,1998
84030,10,2018,1998
82590,3,2018,1998
84248,1,2018,1998
83404,1,2018,2004
69446,11,2018,1998
84314,20,2018,1998
78558,1,2018,1998
83605,1,2018,1998
83607,2,2018,1998
82530,1,2018,2016
81755,5,2018,1998
83202,1,2018,1998
82708,1,2018,1998
83254,1,2018,1998
12226,15,2018,1998
81888,4,2018,1998
82855,15,2018,1998
83735,1,2018,1998
83456,6,2018,1998
83696,1,2018,1998
82176,14,2018,1998
81692,5,2018,1998
84290,3,2018,1998
82229,2,2018,1998
80103,3,2018,1998
82517,3,2018,1998
83832,5,2018,1998
83624,3,2018,1998
83550,1,2018,1998
81724,2,2018,1998
81102,1,2018,1998
83522,1,2018,1998
80367,2,2018,1998
83269,1,2018,1998
83602,16,2018,1998
84317,7,2018,1998
80841,2,2018,1998
84216,5,2018,1998
83367,1,2018,1998
81884,4,2018,1998
79745,5,2018,1998
81609,2,2018,1998
81476,2,2018,1998
77384,6,2018,1998
83694,10,2018,1998
81642,2,2018,1998
80359,7,2018,1998
83664,6,2018,1998
83982,1,2018,1998
82615,4,2018,1998
82160,8,2018,1998
77729,3,2018,2015
82709,1,2018,1998
83285,2,2018,1998
80012,9,2018,2006
84085,1,2018,1998
82653,2,2018,1998
80773,1,2018,1998
81757,1,2018,1998
83343,3,2018,1998
82278,1,2018,1998
83256,9,2018,1998
81051,2,2018,1998
84051,2,2018,1998
80351,3,2018,1998
80719,1,2018,2015
83483,4,2018,1998
84195,2,2018,1998
77440,2,2018,1998
80775,2,2018,1998
83595,3,2018,1998
84143,4,2018,1998
81686,3,2018,1998
84169,2,2018,2005
80480,2,2018,1998
83498,1,2018,1998
83948,1,2018,1998
82685,8,2018,1998
83845,1,2018,1998
84272,1,2018,1998
83733,1,2018,1998
81646,2,2018,1998
81207,2,2018,1998
81632,1,2018,1998
83181,4,2018,1998
79674,5,2018,1998
80639,1,2018,1998
82602,2,2018,1998
81853,1,2018,1998
83818,1,2018,1998
83637,4,2018,1998
79205,4,2018,1998
83389,2,2018,1998
77688,6,2018,1998
81164,1,2018,1998
80818,4,2018,1998
83114,2,2018,1998
82507,9,2018,1998
83738,7,2018,1998
80763,1,2018,2011
83294,2,2018,1998
83274,2,2018,1998
79695,7,2018,1998
80706,8,2018,1998
83961,3,2018,2014
76566,1,2018,1998
81110,6,2018,1998
83172,1,2018,1998
79845,2,2018,2004
82622,1,2018,1998
82237,1,2018,1998
83557,5,2018,1998
79563,4,2018,1998
83785,5,2018,1998
81538,1,2018,1998
80627,1,2018,1998
80113,5,2018,1998
83470,3,2018,1998
78842,1,2018,1998
83303,1,2018,2017
81477,1,2018,1998
81685,1,2018,1998
83891,5,2018,1998
83851,1,2018,1999
82207,3,2018,2004
83275,3,2018,2003
84132,1,2018,2000
83127,10,2018,2000
83151,1,2018,2007
83770,1,2018,1999
83940,1,2018,2000
82478,1,2018,2005
84590,1,2018,2000
82635,2,2018,2011
83310,1,2018,1999
83435,2,2018,2016
83750,2,2018,2003
84141,1,2018,2000
82810,2,2018,2007
84230,3,2018,2001
84133,4,2018,2001
84113,2,2018,2000
83234,5,2018,1999
82223,1,2018,1999
84324,1,2018,1999
81539,8,2018,2000
81651,12,2018,2001
84039,2,2018,2002
84334,1,2018,2000
79799,1,2018,2012
83844,10,2018,2004
84062,2,2018,1999
81470,1,2018,2002
83377,1,2018,2011
81486,3,2018,1999
83615,1,2018,2007
82181,1,2018,1999
82861,2,2018,2006
83270,1,2018,2000
84312,1,2018,2002
83586,1,2018,2000
84260,2,2018,2004
82738,6,2018,2000
83344,4,2018,2002
83486,5,2018,2004
83366,2,2018,2016
82755,6,2018,2006
77502,8,2018,2003
80621,1,2018,2010
78876,2,2018,2012
83875,6,2018,2007
83859,1,2018,2003
84176,5,2018,2010
83422,4,2018,2002
83346,1,2018,1999
82521,3,2018,2007
80452,1,2018,2016
82293,1,2018,2003
83960,1,2018,2000
81124,11,2018,2006
83168,1,2018,1999
83395,1,2018,2000
83942,3,2018,2002
83781,2,2018,1999
84251,1,2018,1999
84000,1,2018,2000
83242,1,2018,1999
83630,8,2018,2010
83956,7,2018,2009
83864,2,2018,1999
83415,2,2018,2000
83252,1,2018,2001
81899,5,2018,1999
82587,6,2018,2009
83688,1,2018,2002
83762,6,2018,2011
83808,2,2018,2012
83613,1,2018,2001
76869,7,2018,2011
79490,3,2018,2015
82806,2,2018,2001
81747,3,2018,2004
83355,1,2018,1999
83976,4,2018,2010
84255,3,2018,2007
83933,3,2018,1999
84301,1,2018,2001
84047,1,2018,2005
84266,1,2018,2002
83317,1,2018,2012
83944,5,2018,2003
83374,6,2018,2000
83822,2,2018,2016
81225,13,2018,2003
83399,14,2018,2004
82737,1,2018,2006
83792,1,2018,1999
85261,10,2018,2006
84539,1,2018,1999
85344,4,2018,1999
83144,1,2018,1999
85583,1,2018,2004
84829,2,2018,1999
84423,1,2018,1999
84600,2,2018,1999
84795,1,2018,1999
23887,2,2018,1999
85227,2,2018,1999
84577,4,2018,1999
82173,3,2018,1999
84672,1,2018,1999
84095,1,2018,1999
85039,1,2018,1999
84226,13,2018,1999
83489,1,2018,1999
84724,1,2018,1999
85465,4,2018,1999
85213,8,2018,1999
84739,3,2018,1999
84121,2,2018,1999
83894,2,2018,1999
81627,1,2018,1999
84308,1,2018,1999
80455,1,2018,1999
84540,2,2018,1999
83311,3,2018,1999
84732,2,2018,2002
85386,1,2018,1999
82560,1,2018,1999
80246,1,2018,1999
85204,1,2018,2010
83549,3,2018,1999
85500,13,2018,1999
84729,3,2018,1999
84026,18,2018,1999
83703,4,2018,1999
84300,4,2018,1999
79863,2,2018,1999
84509,4,2018,1999
83890,1,2018,1999
84229,7,2018,1999
84650,9,2018,1999
83700,1,2018,1999
85200,1,2018,1999
84394,5,2018,1999
83184,1,2018,1999
84802,1,2018,1999
85638,1,2018,1999
85653,7,2018,2011
85346,16,2018,1999
84097,3,2018,1999
20598,10,2018,1999
83677,6,2018,2002
84649,9,2018,1999
84419,5,2018,2010
85493,3,2018,1999
84834,8,2018,1999
84094,2,2018,1999
85532,1,2018,1999
85003,4,2018,1999
81869,4,2018,2013
82747,7,2018,2010
84412,2,2018,1999
80231,1,2018,1999
82214,1,2018,1999
83981,3,2018,2004
83368,1,2018,1999
84218,3,2018,1999
80825,1,2018,1999
84048,1,2018,1999
81599,2,2018,1999
83503,4,2018,1999
85557,5,2018,1999
84437,1,2018,1999
83945,2,2018,1999
83506,2,2018,2001
80132,1,2018,1999
85677,1,2018,1999
83574,3,2018,1999
85310,1,2018,1999
83185,4,2018,1999
84294,1,2018,1999
80925,1,2018,1999
85171,1,2018,1999
85352,1,2018,1999
84534,9,2018,1999
85354,5,2018,2002
81064,4,2018,1999
84822,1,2018,1999
84034,4,2018,1999
80274,19,2018,1999
80353,1,2018,2012
85392,1,2018,1999
83359,2,2018,1999
84663,2,2018,1999
83657,2,2018,2003
84642,3,2018,1999
84029,2,2018,1999
85170,4,2018,1999
83138,2,2018,1999
83618,2,2018,1999
79322,17,2018,1999
85336,10,2018,1999
82671,2,2018,1999
79788,7,2018,1999
85269,11,2018,1999
83516,2,2018,1999
83457,3,2018,1999
84566,15,2018,1999
80553,9,2018,1999
80993,5,2018,1999
81894,1,2018,1999
82753,1,2018,1999
81056,4,2018,1999
84631,1,2018,1999
79908,3,2018,1999
85290,1,2018,1999
82550,3,2018,1999
84099,2,2018,1999
80636,1,2018,1999
83678,2,2018,1999
81610,7,2018,1999
75342,10,2018,1999
83320,1,2018,1999
83873,1,2018,1999
85533,1,2018,1999
85520,6,2018,1999
82858,1,2018,1999
85356,8,2018,1999
84056,8,2018,1999
84798,4,2018,1999
84339,1,2018,1999
77434,2,2018,1999
84790,1,2018,1999
86474,14,2018,1999
79209,4,2018,1999
85620,2,2018,1999
84784,1,2018,1999
84337,1,2018,1999
83244,7,2018,2010
85598,1,2018,1999
85499,1,2018,1999
78949,5,2018,1999
81001,4,2018,1999
82474,4,2018,1999
85603,5,2018,1999
84185,10,2018,1999
85286,1,2018,1999
83458,3,2018,1999
83991,3,2018,1999
83882,4,2018,1999
79940,1,2018,1999
80341,5,2018,1999
80050,9,2018,1999
83825,2,2018,1999
82467,3,2018,1999
81072,3,2018,1999
83293,1,2018,1999
80484,2,2018,1999
85647,4,2018,1999
82746,1,2018,1999
83490,1,2018,1999
80240,1,2018,1999
85704,2,2018,1999
83515,2,2018,1999
82591,1,2018,1999
84382,3,2018,1999
83528,2,2018,1999
85071,2,2018,1999
85452,10,2018,1999
81637,5,2018,1999
83690,5,2018,1999
82271,1,2018,1999
80593,2,2018,1999
76686,10,2018,1999
85539,14,2018,1999
85454,2,2018,1999
83995,2,2018,1999
80540,4,2018,1999
83348,2,2018,1999
85457,3,2018,1999
85565,1,2018,2011
85306,4,2018,2000
84737,12,2018,2000
83702,4,2018,2002
83163,1,2018,2004
85270,1,2018,2000
85080,3,2018,2000
85038,2,2018,2002
82298,3,2018,2015
83669,3,2018,2001
77785,10,2018,2001
84619,1,2018,2000
83575,2,2018,2008
82165,7,2018,2000
85424,2,2018,2005
85576,8,2018,2007
83535,2,2018,2005
81654,7,2018,2005
85256,1,2018,2002
85464,2,2018,2001
84136,1,2018,2004
78889,7,2018,2000
85347,1,2018,2009
84607,5,2018,2011
84580,1,2018,2000
85327,1,2018,2002
85298,2,2018,2005
85302,1,2018,2002
84427,1,2018,2000
85012,1,2018,2002
85028,4,2018,2000
85211,1,2018,2014
82533,6,2018,2000
82846,3,2018,2004
83452,3,2018,2007
85304,1,2018,2002
85561,1,2018,2002
83946,2,2018,2004
81242,5,2018,2003
85376,2,2018,2009
83816,2,2018,2001
83929,3,2018,2007
84625,4,2018,2002
85513,3,2018,2001
85046,1,2018,2001
84130,1,2018,2000
84776,3,2018,2012
85224,2,2018,2002
85408,2,2018,2000
85042,1,2018,2009
84565,1,2018,2007
84722,1,2018,2002
84635,1,2018,2000
83623,4,2018,2004
85065,2,2018,2000
84416,4,2018,2009
84571,3,2018,2002
83722,3,2018,2003
77289,2,2018,2004
85361,1,2018,2001
84553,1,2018,2015
85838,4,2018,2010
83592,5,2018,2006
79094,1,2018,2012
81607,1,2018,2001
80114,10,2018,2004
78815,1,2018,2001
82540,1,2018,2015
84596,2,2018,2013
83520,4,2018,2005
84274,1,2018,2002
84019,2,2018,2000
86130,2,2018,2000
85856,2,2018,2000
85796,14,2018,2000
85558,4,2018,2000
85742,3,2018,2000
85461,2,2018,2000
85029,9,2018,2000
85697,2,2018,2000
85844,5,2018,2000
86340,3,2018,2000
86113,18,2018,2000
85478,4,2018,2000
85508,1,2018,2000
85958,17,2018,2000
86276,2,2018,2000
86303,5,2018,2000
83390,6,2018,2006
85550,1,2018,2011
85162,1,2018,2000
83568,5,2018,2000
85045,2,2018,2000
82740,3,2018,2000
85672,2,2018,2000
86145,7,2018,2000
84833,18,2018,2000
85820,4,2018,2000
85470,1,2018,2000
80648,6,2018,2000
84045,1,2018,2000
85799,13,2018,2000
85982,17,2018,2000
77000,4,2018,2000
80276,2,2018,2010
85575,3,2018,2000
80181,2,2018,2000
84436,4,2018,2000
85830,1,2018,2000
84409,5,2018,2000
85735,4,2018,2000
86262,1,2018,2000
85612,1,2018,2000
84302,10,2018,2000
85507,1,2018,2000
84440,1,2018,2000
86142,2,2018,2000
77735,8,2018,2000
78586,1,2018,2000
86310,1,2018,2000
85729,3,2018,2000
85350,5,2018,2000
85951,17,2018,2000
86115,18,2018,2000
85402,12,2018,2000
86368,1,2018,2000
81241,5,2018,2012
85031,1,2018,2002
80678,1,2018,2000
85596,3,2018,2000
81861,14,2018,2000
85987,4,2018,2000
84530,8,2018,2000
80352,1,2018,2000
86120,3,2018,2000
85757,18,2018,2000
85553,2,2018,2000
85763,4,2018,2000
82681,4,2018,2002
85554,1,2018,2000
83280,1,2018,2000
85510,9,2018,2000
85540,14,2018,2000
85732,1,2018,2000
85895,2,2018,2000
85989,2,2018,2000
86037,6,2018,2000
86359,3,2018,2000
86237,8,2018,2000
81872,1,2018,2000
85069,1,2018,2000
86266,2,2018,2000
85378,2,2018,2000
83145,8,2018,2000
85862,2,2018,2000
85734,5,2018,2000
85986,7,2018,2000
82522,2,2018,2000
85516,2,2018,2010
81003,1,2018,2000
85919,1,2018,2000
85190,5,2018,2000
85962,1,2018,2000
85536,3,2018,2000
83527,1,2018,2000
84259,1,2018,2000
77555,2,2018,2000
83546,2,2018,2000
85197,6,2018,2000
83154,1,2018,2000
86146,1,2018,2000
85165,2,2018,2000
86216,3,2018,2000
84321,6,2018,2000
85333,6,2018,2007
82186,1,2018,2000
85847,3,2018,2000
86154,2,2018,2000
85400,2,2018,2000
86030,1,2018,2000
83939,4,2018,2008
85521,1,2018,2006
85334,2,2018,2000
84998,1,2018,2000
81878,1,2018,2000
78146,2,2018,2000
79634,8,2018,2000
81074,4,2018,2000
85280,8,2018,2000
81224,2,2018,2000
86043,4,2018,2000
84639,3,2018,2000
82605,1,2018,2008
84601,13,2018,2000
86258,9,2018,2000
85651,3,2018,2000
85021,1,2018,2000
83499,8,2018,2000
86362,7,2018,2007
86541,2,2018,2000
78213,4,2018,2013
84803,1,2018,2000
86209,15,2018,2000
86161,12,2018,2000
85399,2,2018,2000
85971,1,2018,2000
85718,4,2018,2000
86069,1,2018,2000
85694,3,2018,2000
85662,1,2018,2000
86058,1,2018,2000
85373,2,2018,2000
81480,1,2018,2000
84808,15,2018,2000
85985,3,2018,2000
85715,1,2018,2000
84365,1,2018,2000
85293,4,2018,2009
85578,1,2018,2000
80789,1,2018,2000
85466,1,2018,2000
85836,1,2018,2006
85975,3,2018,2001
86187,5,2018,2001
79878,1,2018,2009
84545,2,2018,2002
69892,5,2018,2008
83429,7,2018,2002
86073,5,2018,2008
76224,11,2018,2007
79702,1,2018,2015
85822,3,2018,2002
83884,5,2018,2004
86060,1,2018,2003
84426,4,2018,2003
85972,3,2018,2014
85724,4,2018,2013
85702,3,2018,2003
85395,2,2018,2003
81142,4,2018,2003
86256,1,2018,2002
86083,5,2018,2007
81220,10,2018,2006
85979,1,2018,2002
86150,7,2018,2011
83475,7,2018,2004
86165,6,2018,2009
81116,1,2018,2013
86498,1,2018,2002
82825,1,2018,2010
85825,1,2018,2008
85871,3,2018,2003
81901,6,2018,2001
76330,6,2018,2012
85390,3,2018,2009
82811,1,2018,2004
86246,4,2018,2003
84114,2,2018,2008
77887,1,2018,2005
86197,2,2018,2002
86193,1,2018,2002
86337,1,2018,2004
86122,2,2018,2014
86173,1,2018,2003
85768,6,2018,2008
81535,1,2018,2002
85759,2,2018,2009
81773,2,2018,2001
86587,2,2018,2001
82236,5,2018,2001
86949,15,2018,2001
86973,2,2018,2001
86446,1,2018,2001
